SOCIETE|SE|CHAINE_FINANCIERE|ANNEE_MOIS|OBSV|CATEGORIE_ENTREPRISE|CODE_DEPOT|LIBELLE_CODE_DEPOT|STATUT|LIBELLE_STATUT|CODE_APPLI|nbre|INDIC DEMAT|SE_LIBELLE
DEFE|D10711I057|SID|2018-02|rien|PME|-|-|-|-|CPP000|20|DEMAT_IND|ESID Metz
DEFE|D10711I057|SID|2018-02|rien|PME|-|-|-|-|CPP003|19|DEMAT_IND|ESID Metz
DEFE|D10711I057|SID|2018-02|rien|PME|-|-|-|-|-|127|HORS DEMAT|ESID Metz
DEFE|D10711I057|SID|2018-02|numero_piece_logistique|PME|0|SAISIE_PORTAIL|14|MISE_A_DISPOSI|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-02|numero_piece_logistique|PME|0|SAISIE_PORTAIL|19|MISE_EN_PAIEME|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-02|numero facture|PME|2|DEPOT_PDF_PORTAIL|0|BROUILLON|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-02|numero_piece_logistique|PME|6|EDI|14|MISE_A_DISPOSI|CPP003|2|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-02|numero_piece_logistique|PME|8|UPLOAD_API|14|MISE_A_DISPOSI|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-02|numero facture|PME|8|UPLOAD_API|14|MISE_A_DISPOSI|CPP003|3|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-02|numero_piece_logistique|PME|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP003|5|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-02|numero facture|PME|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|71|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-02|numero_piece_logistique|PME|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|29|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-02|numero_piece_logistique|PME|9|NUMERISATION|14|MISE_A_DISPOSI|CPP003|41|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-02|numero facture|PME|9|NUMERISATION|14|MISE_A_DISPOSI|CPP003|65|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-02|numero facture|PME|9|NUMERISATION|14|MISE_A_DISPOSI|CPP000|1|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-02|numero facture|PME|9|NUMERISATION|11|DEPOSEE|CPP003|2|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-02|numero_piece_logistique|PME|9|NUMERISATION|19|MISE_EN_PAIEME|CPP003|3|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-02|rien|PUBLIC|-|-|-|-|CPP003|24|DEMAT_IND|ESID Metz
DEFE|D10711I057|SID|2018-02|rien|PUBLIC|-|-|-|-|CPP000|2|DEMAT_IND|ESID Metz
DEFE|D10711I057|SID|2018-02|rien|PUBLIC|-|-|-|-|-|6|HORS DEMAT|ESID Metz
DEFE|D10711I057|SID|2018-02|numero_piece_logistique|PUBLIC|6|EDI|14|MISE_A_DISPOSI|CPP003|15|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-02|numero facture|PUBLIC|6|EDI|14|MISE_A_DISPOSI|CPP003|56|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-02|numero_piece_logistique|PUBLIC|6|EDI|19|MISE_EN_PAIEME|CPP003|3|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-02|numero facture|PUBLIC|6|EDI|11|DEPOSEE|CPP003|5|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-03|rien|-|-|-|-|-|CPP000|3|DEMAT_IND|ESID Metz
DEFE|D10711I057|SID|2018-03|rien|-|-|-|-|-|CPP003|2|DEMAT_IND|ESID Metz
DEFE|D10711I057|SID|2018-03|rien|-|-|-|-|-|-|23|HORS DEMAT|ESID Metz
DEFE|D10711I057|SID|2018-03|numero facture|-|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|7|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-03|numero_piece_logistique|-|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|3|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-03|numero facture|-|9|NUMERISATION|14|MISE_A_DISPOSI|CPP003|1|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-03|rien|ETI|-|-|-|-|CPP003|3|DEMAT_IND|ESID Metz
DEFE|D10711I057|SID|2018-03|rien|ETI|-|-|-|-|CPP000|9|DEMAT_IND|ESID Metz
DEFE|D10711I057|SID|2018-03|rien|ETI|-|-|-|-|-|39|HORS DEMAT|ESID Metz
DEFE|D10711I057|SID|2018-03|numero_piece_logistique|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|4|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-03|numero_piece_logistique|ETI|8|UPLOAD_API|14|MISE_A_DISPOSI|CPP003|17|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-03|numero_piece_logistique|ETI|6|EDI|14|MISE_A_DISPOSI|CPP003|2|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-03|numero facture|ETI|6|EDI|14|MISE_A_DISPOSI|CPP003|6|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-03|numero facture|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|19|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-03|numero facture|ETI|8|UPLOAD_API|14|MISE_A_DISPOSI|CPP003|2|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-03|numero facture|ETI|9|NUMERISATION|11|DEPOSEE|CPP003|2|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-03|numero facture|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|CPP003|24|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-03|numero_piece_logistique|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|CPP003|7|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-03|rien|GE|-|-|-|-|CPP000|11|DEMAT_IND|ESID Metz
DEFE|D10711I057|SID|2018-03|rien|GE|-|-|-|-|CPP003|17|DEMAT_IND|ESID Metz
DEFE|D10711I057|SID|2018-03|rien|GE|-|-|-|-|-|36|HORS DEMAT|ESID Metz
DEFE|D10711I057|SID|2018-03|numero facture|GE|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|21|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-03|numero_piece_logistique|GE|6|EDI|20|COMPTABILISEE|CPP003|4|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-03|numero facture|GE|6|EDI|14|MISE_A_DISPOSI|CPP000|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-03|numero facture|GE|8|UPLOAD_API|14|MISE_A_DISPOSI|CPP003|10|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-03|numero_piece_logistique|GE|6|EDI|11|DEPOSEE|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-03|numero_piece_logistique|GE|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|12|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-03|numero facture|GE|6|EDI|14|MISE_A_DISPOSI|CPP003|60|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-03|numero_piece_logistique|GE|6|EDI|14|MISE_A_DISPOSI|CPP003|32|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-03|numero_piece_logistique|GE|9|NUMERISATION|14|MISE_A_DISPOSI|CPP003|3|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-03|numero facture|GE|9|NUMERISATION|11|DEPOSEE|CPP003|2|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-03|numero facture|GE|9|NUMERISATION|14|MISE_A_DISPOSI|CPP003|16|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-03|rien|PME|-|-|-|-|CPP003|18|DEMAT_IND|ESID Metz
DEFE|D10711I057|SID|2018-03|rien|PME|-|-|-|-|CPP000|15|DEMAT_IND|ESID Metz
DEFE|D10711I057|SID|2018-03|rien|PME|-|-|-|-|-|112|HORS DEMAT|ESID Metz
DEFE|D10711I057|SID|2018-03|numero_piece_logistique|PME|8|UPLOAD_API|14|MISE_A_DISPOSI|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-03|numero facture|PME|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|134|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-03|numero_piece_logistique|PME|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|55|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-03|numero facture|PME|2|DEPOT_PDF_PORTAIL|11|DEPOSEE|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-03|numero facture|PME|2|DEPOT_PDF_PORTAIL|23|SUPPRIMEE|CPP003|2|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-03|numero facture|PME|2|DEPOT_PDF_PORTAIL|0|BROUILLON|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-03|numero_piece_logistique_sans_siret|PME|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-03|numero_piece_logistique|PME|9|NUMERISATION|14|MISE_A_DISPOSI|CPP003|26|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-03|numero facture|PME|9|NUMERISATION|11|DEPOSEE|CPP003|1|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-03|numero facture|PME|9|NUMERISATION|14|MISE_A_DISPOSI|CPP003|61|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-03|rien|PUBLIC|-|-|-|-|CPP000|2|DEMAT_IND|ESID Metz
DEFE|D10711I057|SID|2018-03|rien|PUBLIC|-|-|-|-|-|3|HORS DEMAT|ESID Metz
DEFE|D10711I057|SID|2018-03|numero facture|PUBLIC|6|EDI|11|DEPOSEE|CPP003|13|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-03|numero_piece_logistique|PUBLIC|6|EDI|20|COMPTABILISEE|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-03|numero facture|PUBLIC|6|EDI|14|MISE_A_DISPOSI|CPP003|64|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-03|numero_piece_logistique|PUBLIC|6|EDI|14|MISE_A_DISPOSI|CPP003|18|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|rien|-|-|-|-|-|CPP003|7|DEMAT_IND|ESID Metz
DEFE|D10711I057|SID|2018-04|rien|-|-|-|-|-|CPP000|1|DEMAT_IND|ESID Metz
DEFE|D10711I057|SID|2018-04|rien|-|-|-|-|-|-|21|HORS DEMAT|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique|-|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|5|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero facture|-|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|7|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique_sans_siret|-|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|2|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique_sans_siret|-|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique|-|9|NUMERISATION|14|MISE_A_DISPOSI|CPP003|2|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-04|numero facture|-|9|NUMERISATION|14|MISE_A_DISPOSI|CPP003|11|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-04|rien|ETI|-|-|-|-|CPP000|9|DEMAT_IND|ESID Metz
DEFE|D10711I057|SID|2018-04|rien|ETI|-|-|-|-|CPP003|12|DEMAT_IND|ESID Metz
DEFE|D10711I057|SID|2018-04|rien|ETI|-|-|-|-|-|27|HORS DEMAT|ESID Metz
DEFE|D10711I057|SID|2018-04|numero facture|ETI|8|UPLOAD_API|11|DEPOSEE|CPP003|2|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero facture|ETI|8|UPLOAD_API|14|MISE_A_DISPOSI|CPP003|20|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique|ETI|6|EDI|19|MISE_EN_PAIEME|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique|ETI|8|UPLOAD_API|14|MISE_A_DISPOSI|CPP003|9|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique|ETI|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP003|5|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|5|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero facture|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|18|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique|ETI|6|EDI|14|MISE_A_DISPOSI|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero facture|ETI|6|EDI|11|DEPOSEE|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero facture|ETI|6|EDI|14|MISE_A_DISPOSI|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero facture|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|CPP000|1|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|CPP003|10|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-04|numero facture|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|CPP003|34|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-04|rien|GE|-|-|-|-|CPP003|10|DEMAT_IND|ESID Metz
DEFE|D10711I057|SID|2018-04|rien|GE|-|-|-|-|CPP000|10|DEMAT_IND|ESID Metz
DEFE|D10711I057|SID|2018-04|rien|GE|-|-|-|-|-|22|HORS DEMAT|ESID Metz
DEFE|D10711I057|SID|2018-04|numero facture|GE|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP000|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique|GE|8|UPLOAD_API|14|MISE_A_DISPOSI|CPP003|5|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero facture|GE|6|EDI|14|MISE_A_DISPOSI|CPP003|47|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero facture|GE|8|UPLOAD_API|14|MISE_A_DISPOSI|CPP003|9|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero facture|GE|8|UPLOAD_API|11|DEPOSEE|CPP003|3|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique_sans_siret|GE|6|EDI|14|MISE_A_DISPOSI|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique|GE|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|16|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique|GE|6|EDI|14|MISE_A_DISPOSI|CPP003|37|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique|GE|6|EDI|19|MISE_EN_PAIEME|CPP003|6|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero facture|GE|2|DEPOT_PDF_PORTAIL|17|REJETEE|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique|GE|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP003|5|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero facture|GE|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|15|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique|GE|8|UPLOAD_API|19|MISE_EN_PAIEME|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero facture|GE|6|EDI|14|MISE_A_DISPOSI|CPP000|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero facture|GE|6|EDI|17|REJETEE|CPP000|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero facture|GE|9|NUMERISATION|14|MISE_A_DISPOSI|CPP003|20|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-04|numero facture|GE|9|NUMERISATION|11|DEPOSEE|CPP003|1|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique|GE|9|NUMERISATION|14|MISE_A_DISPOSI|CPP003|2|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-04|rien|PME|-|-|-|-|CPP003|21|DEMAT_IND|ESID Metz
DEFE|D10711I057|SID|2018-04|rien|PME|-|-|-|-|CPP000|32|DEMAT_IND|ESID Metz
DEFE|D10711I057|SID|2018-04|rien|PME|-|-|-|-|-|94|HORS DEMAT|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique|PME|0|SAISIE_PORTAIL|14|MISE_A_DISPOSI|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero facture|PME|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|97|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero facture|PME|2|DEPOT_PDF_PORTAIL|11|DEPOSEE|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique|PME|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|54|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero facture|PME|2|DEPOT_PDF_PORTAIL|0|BROUILLON|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero facture|PME|2|DEPOT_PDF_PORTAIL|23|SUPPRIMEE|CPP000|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique|PME|2|DEPOT_PDF_PORTAIL|20|COMPTABILISEE|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique|PME|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP003|14|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique_sans_siret|PME|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP003|2|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique_sans_siret|PME|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|2|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero facture|PME|9|NUMERISATION|11|DEPOSEE|CPP003|1|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-04|numero facture|PME|9|NUMERISATION|17|REJETEE|CPP003|1|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-04|numero facture|PME|9|NUMERISATION|14|MISE_A_DISPOSI|CPP003|119|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique|PME|9|NUMERISATION|19|MISE_EN_PAIEME|CPP003|12|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique_sans_se|PME|9|NUMERISATION|19|MISE_EN_PAIEME|CPP003|2|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique|PME|9|NUMERISATION|14|MISE_A_DISPOSI|CPP003|29|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-04|rien|PUBLIC|-|-|-|-|CPP000|1|DEMAT_IND|ESID Metz
DEFE|D10711I057|SID|2018-04|rien|PUBLIC|-|-|-|-|-|4|HORS DEMAT|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique|PUBLIC|6|EDI|14|MISE_A_DISPOSI|CPP003|4|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero facture|PUBLIC|6|EDI|14|MISE_A_DISPOSI|CPP003|42|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-04|numero_piece_logistique|PUBLIC|6|EDI|19|MISE_EN_PAIEME|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-05|rien|-|-|-|-|-|CPP003|1|DEMAT_IND|ESID Metz
DEFE|D10711I057|SID|2018-05|rien|-|-|-|-|-|CPP000|1|DEMAT_IND|ESID Metz
DEFE|D10711I057|SID|2018-05|rien|-|-|-|-|-|-|15|HORS DEMAT|ESID Metz
DEFE|D10711I057|SID|2018-05|numero_piece_logistique|-|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|4|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-05|numero facture|-|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|3|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-05|numero facture|-|2|DEPOT_PDF_PORTAIL|0|BROUILLON|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-05|numero_piece_logistique|-|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP003|8|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-05|numero_piece_logistique|-|2|DEPOT_PDF_PORTAIL|20|COMPTABILISEE|CPP003|2|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-05|numero_piece_logistique_sans_siret|-|9|NUMERISATION|14|MISE_A_DISPOSI|CPP003|1|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-05|numero facture|-|9|NUMERISATION|14|MISE_A_DISPOSI|CPP003|1|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-05|numero_piece_logistique|-|9|NUMERISATION|19|MISE_EN_PAIEME|CPP003|1|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-05|numero_piece_logistique|-|9|NUMERISATION|14|MISE_A_DISPOSI|CPP003|4|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-05|rien|ETI|-|-|-|-|CPP003|1|DEMAT_IND|ESID Metz
DEFE|D10711I057|SID|2018-05|rien|ETI|-|-|-|-|CPP000|11|DEMAT_IND|ESID Metz
DEFE|D10711I057|SID|2018-05|rien|ETI|-|-|-|-|-|26|HORS DEMAT|ESID Metz
DEFE|D10711I057|SID|2018-05|numero facture|ETI|6|EDI|14|MISE_A_DISPOSI|CPP003|3|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-05|numero_piece_logistique|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|34|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-05|numero_piece_logistique_sans_siret|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-05|numero facture|ETI|8|UPLOAD_API|14|MISE_A_DISPOSI|CPP003|5|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-05|numero facture|ETI|2|DEPOT_PDF_PORTAIL|14|MISE_A_DISPOSI|CPP003|5|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-05|numero_piece_logistique|ETI|5|DEPOT_PDF_SIGNE_AP|14|MISE_A_DISPOSI|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-05|numero_piece_logistique|ETI|2|DEPOT_PDF_PORTAIL|20|COMPTABILISEE|CPP003|2|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-05|numero_piece_logistique|ETI|8|UPLOAD_API|19|MISE_EN_PAIEME|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-05|numero_piece_logistique|ETI|6|EDI|14|MISE_A_DISPOSI|CPP003|16|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-05|numero_piece_logistique|ETI|8|UPLOAD_API|14|MISE_A_DISPOSI|CPP003|10|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-05|numero_piece_logistique|ETI|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP003|5|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-05|numero_piece_logistique|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|CPP003|18|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-05|numero_piece_logistique|ETI|9|NUMERISATION|19|MISE_EN_PAIEME|CPP003|6|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-05|numero_piece_logistique_sans_se|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|CPP003|1|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-05|numero facture|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|CPP003|4|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-05|numero facture|ETI|9|NUMERISATION|14|MISE_A_DISPOSI|CPP000|2|NUMERISATION|ESID Metz
DEFE|D10711I057|SID|2018-05|rien|GE|-|-|-|-|CPP000|11|DEMAT_IND|ESID Metz
DEFE|D10711I057|SID|2018-05|rien|GE|-|-|-|-|CPP003|5|DEMAT_IND|ESID Metz
DEFE|D10711I057|SID|2018-05|rien|GE|-|-|-|-|-|27|HORS DEMAT|ESID Metz
DEFE|D10711I057|SID|2018-05|numero_piece_logistique|GE|0|SAISIE_PORTAIL|14|MISE_A_DISPOSI|CPP003|2|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-05|numero_piece_logistique|GE|6|EDI|11|DEPOSEE|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-05|numero_piece_logistique|GE|8|UPLOAD_API|19|MISE_EN_PAIEME|CPP003|2|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-05|numero_piece_logistique|GE|2|DEPOT_PDF_PORTAIL|20|COMPTABILISEE|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-05|numero_piece_logistique_sans_se|GE|6|EDI|14|MISE_A_DISPOSI|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-05|numero_piece_logistique_sans_siret|GE|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-05|numero_piece_logistique|GE|6|EDI|20|COMPTABILISEE|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-05|numero_piece_logistique|GE|2|DEPOT_PDF_PORTAIL|19|MISE_EN_PAIEME|CPP003|9|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-05|numero_piece_logistique|GE|2|DEPOT_PDF_PORTAIL|0|BROUILLON|CPP003|1|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-05|numero facture|GE|6|EDI|14|MISE_A_DISPOSI|CPP003|10|NATIVE|ESID Metz
DEFE|D10711I057|SID|2018-05|numero facture|GE|8|UPLOAD_API|14|MISE_A_DISPOSI|CPP003|2|NATIVE|ESID Metz
